mjd;mag;magerr
54024.44;2.107.581.901.550.290;0.1239364072680473
54025.43;20.864.952.087.402.300;0.1770342886447906
54029.44;21.093.656.539.916.900;0.1372020542621612
54030.39;21.290.563.583.374.000;0.0975062772631645
54031.34;21.127.986.907.958.900;0.1096839904785156
54035.43;2.144.359.588.623.040;0.1800335347652435
54036.35;21.127.967.834.472.600;0.1465795934200287
54037.34;21.309.438.705.444.300;0.0920314118266105
54039.35;20.972.620.010.375.900;0.1182387918233871
54040.35;2.121.696.281.433.100;0.1311370432376861
54041.32;21.076.669.692.993.100;0.21155446767807
54048.34;2.104.048.538.208.000;0.1805443167686462
54049.38;20.980.249.404.907.200;0.239922285079956
54052.34;21.211.620.330.810.500;0.2874140739440918
54053.36;21.072.895.050.048.800;0.1336555629968643
54055.36;21.146.469.116.210.900;0.1784143298864364
54056.34;2.132.107.353.210.440;0.1345370262861251
54058.34;2.133.289.337.158.200;0.2110067307949066
54059.34;21.257.936.477.661.100;0.1696601212024688
54060.36;2.167.891.311.645.500;0.3515738248825073
54061.35;2.125.580.596.923.820;0.2228563576936721
54062.34;21.252.277.374.267.500;0.1229993775486946
54068.32;2.112.862.968.444.820;0.1896874755620956
54346.42;2.095.231.437.683.100;0.2042449116706848
54348.42;21.037.492.752.075.100;0.1601452231407165
54355.43;2.148.513.412.475.580;0.1457879692316055
54357.38;2.147.328.186.035.150;0.114242747426033
54365.41;2.134.859.275.817.870;0.1193986311554908
54376.43;2.113.840.675.354.000;0.1311488896608352
54381.43;21.179.039.001.464.800;0.1099674925208091
54382.41;21.393.085.479.736.300;0.1298889964818954
54384.44;21.181.541.442.871.000;0.1365644484758377
54385.43;2.144.488.525.390.620;0.1168884187936782
54386.42;2.156.095.314.025.870;0.2022252082824707
54387.43;21.470.991.134.643.500;0.2131348252296447
54391.43;2.111.875.915.527.340;0.2265932857990265
54392.43;21.310.691.833.496.000;0.176031544804573
54393.43;2.134.248.733.520.500;0.2336461693048477
54394.41;21.326.663.970.947.200;0.2082010060548782
54396.43;21.115.373.611.450.100;0.2171650230884552
54406.34;2.146.735.191.345.210;0.1504821628332138
54411.3;2.129.972.267.150.870;0.1059906035661697
54416.33;2.145.232.582.092.280;0.1458290666341781
54421.34;21.156.213.760.375.900;0.1743765473365783
54423.32;2.113.522.720.336.910;0.1590142250061035
54424.28;2.106.398.200.988.760;0.1773023009300232
54433.34;2.193.659.782.409.660;0.8919008374214172
