mjd;mag;magerr
54413.36;21.583.955.764.770.500;0.3116059601306915
54415.37;21.206.979.751.586.900;0.0983802899718284
54416.36;20.918.367.385.864.200;0.0801290273666381
54417.36;2.119.783.592.224.120;0.1001908779144287
54418.36;20.980.287.551.879.800;0.117310993373394
54421.37;21.068.477.630.615.200;0.1489129364490509
54422.37;21.133.697.509.765.600;0.1679689139127731
54423.34;2.101.704.978.942.870;0.0961978808045387
54424.3;21.368.677.139.282.200;0.2031235098838806
54433.37;20.898.950.576.782.200;0.302514374256134
