mjd;mag;magerr
54011.43;22.053.146.362.304.600;0.2063198834657669
54012.36;2.292.123.794.555.660;0.8969823122024536
54012.45;22.077.192.306.518.500;0.2872749865055084
54020.4;2.198.629.570.007.320;0.4942259192466736
54024.45;2.193.605.613.708.490;0.3863795399665832
54025.43;2.116.201.400.756.830;0.2366320788860321
54028.44;219.571.475.982.666;0.3249790370464325
54030.4;2.164.009.666.442.870;0.1828768849372863
54031.35;2.207.869.911.193.840;0.2423554956912994
54036.36;2.153.460.693.359.370;0.2524690330028534
54037.35;2.164.867.782.592.770;0.1611017733812332
54039.35;21.518.009.185.791.000;0.1520199328660965
54040.36;2.210.984.992.980.950;0.2996423542499542
54041.32;2.146.505.546.569.820;0.3117284178733825
54041.4;21.884.546.279.907.200;0.4155140817165375
54048.38;2.156.407.928.466.790;0.4273137152194977
54049.39;21.422.653.198.242.100;0.4262897074222564
54052.35;2.170.146.751.403.800;0.4172747731208801
54053.37;2.172.408.866.882.320;0.2656585574150085
54056.35;2.161.051.177.978.510;0.2496673464775085
54058.35;22.323.102.951.049.800;0.4990826845169067
54060.37;21.723.249.435.424.800;0.4423639476299286
54062.35;2.159.423.065.185.540;0.2094243466854095
54068.33;2.160.848.617.553.710;0.3718792498111725
54348.43;21.529.565.811.157.200;0.2191664576530456
54357.39;21.486.547.470.092.700;0.1403814852237701
54362.44;21.368.520.736.694.300;0.1250962316989898
54376.43;2.130.817.985.534.660;0.178191676735878
54381.44;2.142.996.597.290.030;0.1588796079158783
54382.42;2.190.738.296.508.780;0.3084784746170044
54384.45;2.115.151.023.864.740;0.1732229888439178
54385.44;21.491.016.387.939.400;0.173318475484848
54386.43;2.157.260.131.835.930;0.1848696172237396
54387.44;2.142.818.832.397.460;0.2941061854362488
54391.44;21.025.503.158.569.300;0.2434444278478622
54393.44;21.377.281.188.964.800;0.2041337341070175
54394.42;2.102.824.592.590.330;0.2010898441076278
54396.44;2.156.315.422.058.100;0.3626176714897156
54402.43;21.498.023.986.816.400;0.6240527033805847
54406.34;2.185.546.112.060.540;0.218064397573471
54409.35;21.542.552.947.998.000;0.1426488757133484
54411.3;2.136.559.295.654.290;0.142407551407814
54412.37;21.604.736.328.125;0.197049468755722
54413.34;213.304.500.579.834;0.231664776802063
54415.36;21.401.439.666.748.000;0.1428804099559784
54417.35;21.579.280.853.271.400;0.1759637296199798
54418.34;2.149.793.243.408.200;0.2150956988334655
54421.35;2.147.142.791.748.040;0.2381605505943298
54422.35;2.122.939.682.006.830;0.1998592317104339
54423.32;21.515.644.073.486.300;0.1992920339107513
