mjd;mag;magerr
53679.43;21.556.884.765.625;0.1941949725151062
53680.38;21.157.888.412.475.500;0.1220199987292289
53681.42;21.793.243.408.203.100;0.1976177543401718
53686.38;2.106.103.515.625;0.1926459968090057
53696.39;21.829.050.064.086.900;0.2942900955677032
53697.38;22.383.934.020.996.000;0.4457848966121673
53699.4;2.165.566.635.131.830;0.2664868533611297
53975.45;21.824.939.727.783.200;0.2029532492160797
53989.46;21.633.893.966.674.800;0.3800194561481476
53994.47;2.146.770.668.029.780;0.1587497591972351
53996.46;2.067.464.256.286.620;0.119256779551506
54008.45;21.486.682.891.845.700;0.1658538877964019
54009.41;21.447.540.283.203.100;0.121669091284275
54009.48;211.982.479.095.459;0.0943030565977096
54010.41;216.352.481.842.041;0.1350079774856567
54011.47;2.137.706.756.591.790;0.1201786771416664
54012.4;2.144.635.581.970.210;0.1701319068670272
54020.44;2.167.278.861.999.510;0.2847276628017425
54024.49;2.252.831.268.310.540;0.4659506380558014
54025.47;2.107.502.555.847.160;0.2141172289848327
54028.48;21.692.256.927.490.200;0.1661483198404312
54029.48;2.111.844.825.744.620;0.1758102178573608
54030.43;21.195.032.119.750.900;0.1052338629961013
54035.48;21.241.838.455.200.100;0.2041344791650772
54037.38;2.166.423.225.402.830;0.1450643986463546
54039.39;21.509.992.599.487.300;0.1625640094280243
54040.4;21.344.646.453.857.400;0.1141255795955658
54041.36;21.632.081.985.473.600;0.2690020799636841
54041.43;2.157.787.322.998.040;0.1243905276060104
54047.43;2.106.819.725.036.620;0.4114581048488617
54049.43;212.790.584.564.209;0.3610260486602783
54050.39;21.771.242.141.723.600;0.5363923907279968
54052.39;21.401.931.762.695.300;0.3223755359649658
54053.4;2.101.918.029.785.150;0.1849570274353027
54056.39;21.392.614.364.624.000;0.1396484076976776
54058.39;21.583.295.822.143.500;0.2657605409622192
54059.39;2.179.290.199.279.780;0.2456855922937393
54061.4;2.153.609.275.817.870;0.2237846702337265
54062.39;21.800.264.358.520.500;0.2042906880378723
54065.38;21.148.801.803.588.800;0.1705514043569564
54068.37;21.390.077.590.942.300;0.2109453082084655
54348.47;21.854.272.842.407.200;0.3770650625228882
54357.43;2.148.497.772.216.790;0.1146155372262001
54365.46;2.142.341.041.564.940;0.1113777086138725
54376.47;21.110.483.169.555.600;0.1325252205133438
54381.48;2.143.356.704.711.910;0.1989597678184509
54382.46;2.106.664.657.592.770;0.1084821969270706
54385.48;21.324.811.935.424.800;0.1325806528329849
54386.47;21.322.778.701.782.200;0.1462451666593551
54387.48;2.132.011.985.778.800;0.1569135785102844
54391.48;2.164.067.840.576.170;0.2473457753658294
54392.47;2.124.827.766.418.450;0.1399517208337783
54393.48;21.751.619.338.989.200;0.2385032325983047
54394.46;2.132.193.374.633.780;0.2540438771247864
54396.34;2.157.567.596.435.540;0.5140778422355652
54396.48;2.115.304.374.694.820;0.1959200650453567
54402.47;2.109.593.963.623.040;0.4586809575557709
54406.38;21.482.328.414.916.900;0.1757526844739914
54409.39;2.172.466.468.811.030;0.1816145330667495
54411.34;2.155.518.913.269.040;0.1714390367269516
54412.41;2.131.650.733.947.750;0.1881469935178756
54413.38;2.131.180.191.040.030;0.2162798643112182
54415.39;2.138.968.849.182.120;0.1266879737377166
54416.38;21.483.945.846.557.600;0.1501127630472183
54418.38;21.572.385.787.963.800;0.1921723932027816
54421.39;21.254.980.087.280.200;0.1629765182733535
54422.39;21.524.822.235.107.400;0.2116720080375671
54423.36;21.398.303.985.595.700;0.1549850404262542
54424.32;21.295.005.798.339.800;0.1860912889242172
