mjd;mag;magerr
54020.43;20.153.419.494.628.900;0.1011925563216209
54024.48;2.030.320.167.541.500;0.0954172015190124
54025.46;19.819.076.538.085.900;0.0645093545317649
54028.47;2.044.034.767.150.870;0.0735822468996048
54029.47;2.025.077.247.619.620;0.070167675614357
54030.42;20.543.123.245.239.200;0.0643117651343345
54031.38;202.685.489.654.541;0.0536800473928451
54035.46;20.326.330.184.936.500;0.0704684853553772
54036.38;203.387.393.951.416;0.0670606046915054
54037.37;20.332.937.240.600.500;0.0514833517372608
54039.38;202.951.602.935.791;0.0541120804846286
54040.38;2.014.824.676.513.670;0.0458048693835735
54041.35;20.039.737.701.416.000;0.0820238143205642
54041.42;20.444.658.279.418.900;0.0565510988235473
54047.42;201.459.903.717.041;0.185761958360672
54048.4;20.365.066.528.320.300;0.122751347720623
54049.41;2.036.606.788.635.250;0.1173075884580612
54050.37;20.366.098.403.930.600;0.1293479949235916
54052.38;2.026.762.008.666.990;0.0941356942057609
54053.39;2.025.346.565.246.580;0.07746322453022
54055.39;20.291.391.372.680.600;0.0778610780835151
54056.38;20.210.229.873.657.200;0.0704995915293693
54058.37;202.891.845.703.125;0.0713417828083038
54059.37;20.235.187.530.517.500;0.0657315477728843
54060.39;203.042.106.628.418;0.0947371870279312
54061.38;2.043.338.203.430.170;0.0880949348211288
54062.38;2.040.642.547.607.420;0.0566221177577972
54065.37;2.036.847.305.297.850;0.0686508789658546
54068.36;2.026.407.623.291.010;0.0874358788132667
54346.45;20.646.440.505.981.400;0.1076548099517822
54348.46;2.063.230.323.791.500;0.0774709433317184
54357.41;2.053.636.741.638.180;0.0662374794483184
54362.46;205.358.943.939.209;0.0642351955175399
54365.45;2.060.320.472.717.280;0.0515841953456401
54376.46;20.412.830.352.783.200;0.0768909826874733
54381.46;2.062.613.296.508.780;0.0694058537483215
54382.44;2.058.217.430.114.740;0.0719692036509513
54385.46;2.049.980.926.513.670;0.0748538225889206
54386.46;20.433.822.631.835.900;0.0752737522125244
54387.46;2.053.240.394.592.280;0.0875243246555328
54391.46;20.523.157.119.750.900;0.1240310817956924
54392.46;2.053.610.610.961.910;0.0675674229860305
54393.47;20.343.788.146.972.600;0.0895686298608779
54394.45;2.107.466.506.958.000;0.1815979480743408
54396.33;207.382.926.940.918;0.2500603199005127
54396.47;20.828.975.677.490.200;0.1537279486656189
54402.46;2.061.000.633.239.740;0.2922612726688385
54403.38;2.030.130.386.352.530;0.2343748658895492
54406.37;20.427.898.406.982.400;0.0611459128558635
54409.37;2.062.934.112.548.820;0.0598932430148124
54411.33;2.045.732.879.638.670;0.0779385045170784
54412.39;20.161.827.087.402.300;0.0971017703413963
54413.37;2.026.357.650.756.830;0.0846351832151413
54415.38;20.350.017.547.607.400;0.0578226149082183
54416.37;2.043.985.748.291.010;0.0564223267138004
54417.37;20.199.722.290.039.000;0.0575105547904968
54418.37;20.306.737.899.780.200;0.0692372620105743
54421.37;20.201.322.555.541.900;0.0715230256319046
54422.37;20.366.151.809.692.300;0.0788002759218216
54423.35;20.500.120.162.963.800;0.057937491685152
54424.31;20.549.293.518.066.400;0.0850465595722198
54433.37;20.092.697.143.554.600;0.1468261182308197
