mjd;mag;magerr
54007.45;2.101.837.158.203.120;0.13421031832695
54009.37;20.685.531.616.210.900;0.0592839457094669
54009.44;20.798.891.067.504.800;0.0749022960662841
54010.37;20.924.867.630.004.800;0.0695632398128509
54011.43;20.838.829.040.527.300;0.0668152049183845
54012.36;20.862.211.227.416.900;0.1302903741598129
54012.45;2.109.761.428.833.000;0.0856426432728767
54020.4;20.910.903.930.664.000;0.1673990190029144
54024.45;21.269.367.218.017.500;0.147171288728714
54025.43;2.019.147.109.985.350;0.0959408804774284
54029.44;20.792.457.580.566.400;0.0928163081407547
54031.35;20.950.485.229.492.100;0.0783326104283332
54036.35;2.084.768.867.492.670;0.1073104366660118
54037.34;20.741.575.241.088.800;0.0680376142263412
54039.35;20.774.791.717.529.200;0.0861303433775901
54040.36;2.080.554.962.158.200;0.0887687057256698
54041.32;20.881.855.010.986.300;0.1557552218437194
54041.39;20.608.985.900.878.900;0.115201897919178
54052.35;20.629.587.173.461.900;0.1546226590871811
54053.36;20.690.994.262.695.300;0.094428651034832
54055.36;20.805.421.829.223.600;0.1075577586889267
54058.35;20.779.539.108.276.300;0.1065461263060569
54059.35;20.970.577.239.990.200;0.1270198822021484
54060.37;21.041.160.583.496.000;0.1695820093154907
54061.36;2.100.631.332.397.460;0.2058349102735519
54062.35;2.090.798.759.460.440;0.0944199636578559
54065.34;2.078.475.570.678.710;0.2202092111110687
54346.43;2.087.675.094.604.490;0.1644279211759567
54348.43;2.082.737.159.729.000;0.1115756034851074
54357.39;20.966.045.379.638.600;0.0777851492166519
54362.44;20.942.955.017.089.800;0.0761119648814201
54376.43;20.860.315.322.875.900;0.1051990315318107
54381.44;2.073.770.904.541.010;0.0767833366990089
54384.45;2.083.010.673.522.940;0.1037040874361991
54386.43;2.061.649.703.979.490;0.0813146904110908
54392.43;2.092.477.798.461.910;0.1026021465659141
54393.44;2.090.502.548.217.770;0.1086048930883407
54396.3;20.388.975.143.432.600;0.258195161819458
54403.35;2.067.463.493.347.160;0.1411173492670059
54406.34;20.855.573.654.174.800;0.0830739066004753
54409.35;21.159.809.112.548.800;0.0950651243329048
54411.3;21.115.745.544.433.500;0.0958258733153343
54412.37;2.084.918.212.890.620;0.0882568806409835
54415.35;2.103.208.923.339.840;0.088600642979145
54416.34;2.097.411.727.905.270;0.0812835469841957
54417.34;20.876.087.188.720.700;0.0881603956222534
54418.34;20.859.783.172.607.400;0.1003308370709419
54421.35;2.092.066.764.831.540;0.1530510783195495
54423.32;20.790.498.733.520.500;0.0893361493945121
54424.28;21.086.130.142.211.900;0.1809722036123275
54433.35;2.151.439.476.013.180;0.5902488827705383
